id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,year
3MFzum7Cub1CEnNa5OInZi,Blues In Hoss' Flat - Blues In Frankie's Flat,12,192600,0,"['Duke Ellington', 'Count Basie']",['4F7Q5NV6h5TSwCainz8S5A' '2jFZlvIea42ZvcCw4OeEdA'],1961,0.466,0.453,1,-12.235,1,0.0338,0.572,0.000265,0.0681,0.79,141.898,4,1961
3vDE0fUk1eRErDYWO3Qlyv,Venice,16,172893,0,"['Cannonball Adderley', 'Bill Evans']",['5v74mT11KGJqadf9sLw4dA' '4jXfFzeP66Zy67HM2mvIIF'],1961,0.555,0.0335,8,-25.705,1,0.0403,0.904,0.235,0.128,0.234,93.883,4,1961
4OYIkPsDUmZ53P9zKDc0a0,All Night Long - Mono Version,11,185667,0,['Aretha Franklin'],['7nwUJBm0HE4ZxD3f5cy5ok'],1961-02-27,0.386,0.164,5,-12.614,0,0.0434,0.931,1.39e-05,0.111,0.254,87.046,3,1961
4gpu78iHuGNOpQnKBm4FDJ,Blue Mantilla,17,151333,0,['Henry Mancini'],['2EExdpjU4SK3xnJHO5paJf'],1961-01-01,0.431,0.192,3,-17.044,1,0.0296,0.962,0.615,0.112,0.338,102.931,4,1961
4mH2GwDyurRpDSO9Ks3E6K,Waltz For Debby,28,312427,0,"['Cannonball Adderley', 'Bill Evans']",['5v74mT11KGJqadf9sLw4dA' '4jXfFzeP66Zy67HM2mvIIF'],1961,0.478,0.314,2,-9.992,0,0.0389,0.732,2.85e-05,0.102,0.437,79.487,4,1961
3V33ldRN2gRQyzojTwjlWP,Re: Person I Knew,49,343827,0,['Bill Evans Trio'],['3VEG6gxFIMfl4Cdog26avS'],1962,0.367,0.259,5,-15.669,0,0.0408,0.868,0.837,0.11,0.263,165.193,3,1962
3k1fRAaUFBPMNkulplHupK,If You Could See Me Now,48,269853,0,['Bill Evans Trio'],['3VEG6gxFIMfl4Cdog26avS'],1962,0.528,0.115,10,-21.438,0,0.0328,0.927,0.557,0.232,0.0874,61.512,4,1962
1iDTY4GcmngjCLpu9MxlN5,Wolverton Mountain,18,182760,0,['Nat King Cole'],['7v4imS0moSyGdXyLgVTIV7'],1962,0.554,0.564,10,-10.901,1,0.0609,0.696,0.0,0.283,0.75,158.146,4,1962
2pPjZ2BADUIrzz1zOGjgBg,Brown Baby - Live at the Village Gate,19,348773,0,['Nina Simone'],['7G1GBhoKtEPnP86X2PvEYO'],1962,0.288,0.0272,2,-25.286,0,0.0402,0.991,0.000995,0.691,0.166,138.568,4,1962
62HxuB9kEqonIj57HQ0tyx,It's A Lonesome Old Town,7,122893,0,['Nat King Cole'],['7v4imS0moSyGdXyLgVTIV7'],1962-01-01,0.3,0.18,4,-14.599,0,0.0281,0.59,7.81e-05,0.163,0.167,88.632,4,1962
08NmfIWwPJfhAwP09CendL,I Fall In Love Too Easily,36,160467,0,['Bill Evans Trio'],['3VEG6gxFIMfl4Cdog26avS'],1962,0.506,0.098,9,-17.801,0,0.0365,0.956,0.732,0.116,0.109,103.136,4,1962
2RaumlpMhYKfHtNGkmpySb,In Love In Vain,30,298973,0,['Bill Evans Trio'],['3VEG6gxFIMfl4Cdog26avS'],1962,0.43,0.0536,10,-20.364,1,0.0378,0.95,0.93,0.13,0.0825,110.715,4,1962
6XW4cJzULD8hqOL0YvWHUK,The Last Time I Saw Paris,18,166987,0,['Dean Martin'],['49e4v89VmlDcFCMyDv9wQ9'],1962,0.557,0.143,6,-17.161,1,0.0614,0.859,0.0,0.12,0.479,125.591,4,1962
6Xdd7X7d7U3NSvsPlmgpC6,It Might As Well Be Spring,30,364067,0,['Bill Evans Trio'],['3VEG6gxFIMfl4Cdog26avS'],1962,0.38,0.143,10,-16.619,0,0.033,0.932,0.735,0.166,0.132,177.008,3,1962
74ZrPwi3shV9Yv2ntNcGY3,What A Difference A Day Makes - Remastered,15,126613,0,['Julie London'],['3qUMmh5biaB5hqpF4LqS3m'],1962-01-01,0.359,0.119,10,-15.155,1,0.0361,0.88,6.12e-06,0.135,0.232,80.37,3,1962
0DGEqoZEkpqo3OK7H0LGQv,"Goodnight, Irene, Goodnight",15,190320,0,['Nat King Cole'],['7v4imS0moSyGdXyLgVTIV7'],1962,0.491,0.325,5,-10.559,1,0.0277,0.771,0.0,0.0883,0.548,132.791,3,1962
3mciMzCg5pWvadcQxIwi0q,Polka Dots And Moonbeams,34,299760,0,['Bill Evans Trio'],['3VEG6gxFIMfl4Cdog26avS'],1962,0.473,0.126,2,-19.462,0,0.0347,0.944,0.705,0.107,0.0659,112.05,4,1962
7CUz8Fbnxf1HxNGvFWveP7,Serenata,17,182333,0,"['Nat King Cole', 'George Shearing']",['7v4imS0moSyGdXyLgVTIV7' '7uUBTiZ2u5b40vymlFmXrn'],1962-03-01,0.383,0.291,7,-14.938,1,0.037,0.882,2.68e-06,0.116,0.213,114.223,4,1962
4jVOeeA9thvJAxc7lnTieo,What Now My Love - 2004 Remaster,15,176347,0,['Shirley Bassey'],['090VebphoycdEyH165iMqc'],1962,0.216,0.269,8,-12.892,1,0.0435,0.762,0.0,0.0537,0.315,179.566,3,1962
10Ne6IUkTTy8S4bTcjA7vV,Nice Work If You Can Get It,18,155840,0,"['Frank Sinatra', 'Count Basie']",['1Mxqyy3pSjf8kZZL4QVxS0' '2jFZlvIea42ZvcCw4OeEdA'],1962-12-10,0.39,0.364,7,-12.871,1,0.0721,0.7,0.0,0.333,0.82,182.831,4,1962
58gg22rFN1xRC2MqKkzDNq,Very Early,31,304467,0,['Bill Evans Trio'],['3VEG6gxFIMfl4Cdog26avS'],1962,0.456,0.196,4,-19.658,0,0.0315,0.961,0.921,0.108,0.0976,131.397,3,1962
7iYXPZHG3LnMWPmiwoGn4f,If You Could See Me Now,29,268507,0,['Bill Evans Trio'],['3VEG6gxFIMfl4Cdog26avS'],1962,0.519,0.148,10,-19.037,0,0.0348,0.92,0.775,0.221,0.079,61.94,4,1962
3P6EAptKge4l7dRbXArd8g,Manana,12,150853,0,['Dean Martin'],['49e4v89VmlDcFCMyDv9wQ9'],1962,0.509,0.384,4,-10.873,1,0.0524,0.841,0.0,0.0949,0.776,132.864,5,1962
4bwZ210FR2pKRSoHwQ0s5S,Your Cheatin' Heart,13,144680,0,['Nat King Cole'],['7v4imS0moSyGdXyLgVTIV7'],1962,0.456,0.406,10,-10.269,1,0.0301,0.699,0.0,0.166,0.672,99.566,4,1962
0z5iQNcaDfNVnQ7FnATeSS,Stairway To The Stars,31,290840,0,['Bill Evans Trio'],['3VEG6gxFIMfl4Cdog26avS'],1962,0.452,0.225,5,-14.24,1,0.0343,0.909,0.802,0.111,0.106,113.485,4,1962
3rGGJfMGTsC9KAsNdnnzwn,He'll Have To Go,15,146293,0,['Nat King Cole'],['7v4imS0moSyGdXyLgVTIV7'],1962,0.441,0.29,2,-11.584,1,0.033,0.784,0.0,0.226,0.408,80.153,3,1962
44hUubH8Om6qIYVJN7pyFU,When You're Smiling (The Whole World Smiles With You),16,164667,0,['Nat King Cole'],['7v4imS0moSyGdXyLgVTIV7'],1962,0.424,0.34,8,-11.393,1,0.0272,0.857,0.0,0.221,0.356,102.052,4,1962
0VuyWBWZBCdhmRrvs6NMs6,I've Grown Accustomed To Her Face - Live,28,205040,0,['Wes Montgomery'],['03YhcM6fxypfwckPCQV8pQ'],1962,0.537,0.041,4,-29.137,0,0.0478,0.957,0.0621,0.7,0.0636,77.287,3,1962
1xxzKgK2iLsvHv2R1GtUNi,You Made Me Love You (I Didn't Want To Do It) - 2001 Digital Remaster,7,171933,0,['Bobby Darin'],['0EodhzA6yW1bIdD5B4tcmJ'],1962,0.323,0.0977,7,-19.178,0,0.0349,0.837,0.000263,0.328,0.13,132.63,4,1962
6xBtTWnSfYM47KvLuEn88b,Stairway To The Stars,22,293827,0,['Bill Evans Trio'],['3VEG6gxFIMfl4Cdog26avS'],1962,0.467,0.197,5,-15.347,1,0.0356,0.896,0.49,0.112,0.0892,116.945,4,1962
6xKcGdn8wE0WKh95aImfEM,Blue 'N' Boogie - Live,24,576000,0,['Wes Montgomery'],['03YhcM6fxypfwckPCQV8pQ'],1962,0.503,0.478,0,-15.573,1,0.0592,0.635,0.000759,0.91,0.691,136.544,4,1962
7oD2VBscDS6xdQ8ILNOJcP,Re: Person I Knew,27,344853,0,['Bill Evans Trio'],['3VEG6gxFIMfl4Cdog26avS'],1962,0.37,0.224,5,-17.374,0,0.0435,0.868,0.799,0.132,0.275,170.509,4,1962
5bemClhFeQ7fcth7mjjnKO,Polka Dots And Moonbeams,23,301333,0,['Bill Evans Trio'],['3VEG6gxFIMfl4Cdog26avS'],1962,0.469,0.101,9,-21.392,0,0.0362,0.936,0.759,0.103,0.0539,111.493,4,1962
27p0gJy8uvdv240KHdkm9J,Bye Bye Blackbird - Live at the Village Gate,17,496493,0,['Nina Simone'],['7G1GBhoKtEPnP86X2PvEYO'],1962,0.495,0.386,11,-17.686,0,0.0405,0.912,0.141,0.717,0.325,111.469,4,1962
2GDVLxHToJwD0mirP0C2JH,Very Early,20,306507,0,['Bill Evans Trio'],['3VEG6gxFIMfl4Cdog26avS'],1962,0.466,0.178,4,-20.432,0,0.0324,0.968,0.913,0.115,0.0923,131.435,3,1962
2J9drrSUy8MYiUrCkNciuM,When You Wish Upon A Star,24,342333,0,['Bill Evans'],['4jXfFzeP66Zy67HM2mvIIF'],1962,0.484,0.0695,4,-22.593,1,0.0338,0.99,0.932,0.204,0.131,102.522,4,1962
66oi7BepIRI4CEdNhBFrrr,You're Gonna Miss Me,11,169253,0,['B.B. King'],['5xLSa7l4IV1gsQfhAMvl0U'],1962-01-01,0.699,0.31,2,-9.754,1,0.0454,0.565,0.0,0.066,0.731,76.914,4,1962
6aS9cp4G1ywx3500vnw88W,The Game Of Love,15,178067,0,"['Nat King Cole', 'George Shearing']",['7v4imS0moSyGdXyLgVTIV7' '7uUBTiZ2u5b40vymlFmXrn'],1962-03-01,0.74,0.533,10,-10.15,1,0.0776,0.755,0.0,0.104,0.946,105.314,4,1962
6pkCsMWHxFnidJJpfhC4G8,He Was Too Good to Me - Live at the Village Gate,18,302427,0,['Nina Simone'],['7G1GBhoKtEPnP86X2PvEYO'],1962,0.346,0.154,2,-20.382,1,0.0634,0.915,3.73e-05,0.125,0.2,126.214,3,1962
49AFmEeq9Ulx4YXA24yNKJ,Interplay,21,494440,0,['Bill Evans'],['4jXfFzeP66Zy67HM2mvIIF'],1962,0.616,0.224,1,-16.568,1,0.0344,0.833,0.262,0.0957,0.399,113.915,4,1962
6TXcbpzK3tC8YHUN7DNHna,Broadway,10,165107,0,['Ella Fitzgerald'],['5V0MlUE1Bft0mbLlND7FJz'],1962,0.558,0.592,9,-7.947,0,0.0477,0.805,0.0,0.335,0.72,83.083,4,1962
7soVmb5irYNASfSgBBasbE,Close Your Eyes (with The André Previn Trio),20,191267,0,"['Doris Day', 'André Previn', 'André Previn Trio']","['3ESG6pj6a0LvUKklENalT6' '2tfWguHr2nj4e8KXLKciVq'
 '3xke6A8IRl0t1IA7H5KTqB']",1962-02-22,0.523,0.389,10,-12.312,0,0.057,0.684,1.57e-05,0.0916,0.371,131.615,4,1962
1k5jxI98H05NzDKuk8qZvm,"One Has My Name, The Other Has My Heart",12,140213,0,['Nat King Cole'],['7v4imS0moSyGdXyLgVTIV7'],1962,0.456,0.353,8,-9.544,1,0.0258,0.632,0.0,0.104,0.482,97.29,4,1962
1wnfgOHJ94LBycxuotQHnp,Azure-Te,19,235000,0,"['Nat King Cole', 'George Shearing']",['7v4imS0moSyGdXyLgVTIV7' '7uUBTiZ2u5b40vymlFmXrn'],1962-03-01,0.373,0.201,5,-17.37,0,0.0336,0.513,0.000223,0.391,0.2,79.091,4,1962
1iiIBMc2Cxk1tH55RZHXCA,O Morro Nao Tem Vez,57,200867,0,['Antônio Carlos Jobim'],['3pO5VjZ4wOHCMBXOvbMISG'],1963-01-01,0.664,0.233,7,-20.362,0,0.0488,0.397,0.775,0.0801,0.876,143.914,4,1963
5lIHXOftJDoJMOsi9IV5Nu,Corcovado,58,145960,0,['Antônio Carlos Jobim'],['3pO5VjZ4wOHCMBXOvbMISG'],1963-01-01,0.613,0.187,7,-22.096,1,0.0347,0.316,0.544,0.076,0.609,121.209,4,1963
5O4qjToldZVIOHF8U3O2bD,Like Someone In Love,45,385493,0,['Bill Evans'],['4jXfFzeP66Zy67HM2mvIIF'],1963,0.389,0.0288,5,-26.056,0,0.0603,0.994,0.923,0.0793,0.0489,80.181,4,1963
2LwKBoov9zTM4QbOt3zQj0,Agua De Beber,51,170427,0,['Antônio Carlos Jobim'],['3pO5VjZ4wOHCMBXOvbMISG'],1963-01-01,0.685,0.249,4,-20.341,0,0.0482,0.499,0.867,0.0751,0.838,137.268,4,1963
3wS7T9x6xQjVX3BZrIC0Al,Until I Met You,16,171907,0,['Tony Bennett'],['2lolQgalUvZDfp5vvVtTYV'],1963-02-18,0.74,0.0988,0,-18.56,1,0.119,0.806,6.89e-06,0.111,0.503,108.433,4,1963
6NqCv7RZcsO1FE1A9wui2t,Samba De Uma Nota So (One Note Samba),43,134351,0,['Antônio Carlos Jobim'],['3pO5VjZ4wOHCMBXOvbMISG'],1963-01-01,0.688,0.263,0,-18.745,1,0.0336,0.43,0.0764,0.0932,0.533,143.529,4,1963
6kUKpMhZu17wY4MotT2Hul,The Girl From Ipanema,39,162200,0,['Antônio Carlos Jobim'],['3pO5VjZ4wOHCMBXOvbMISG'],1963-01-01,0.633,0.262,5,-17.606,1,0.0411,0.46,0.0133,0.0744,0.763,151.211,4,1963
0sSGVY5PSRZSLGgsN3eXSQ,Say It Isn't So,8,186960,0,['Nat King Cole'],['7v4imS0moSyGdXyLgVTIV7'],1963-01-01,0.21,0.254,7,-12.99,0,0.0332,0.869,8.17e-05,0.101,0.0537,140.783,4,1963
6tCmKwklV8gSGBGxplFVRH,Where Did Everyone Go?,10,276093,0,['Nat King Cole'],['7v4imS0moSyGdXyLgVTIV7'],1963-01-01,0.23,0.226,1,-13.686,1,0.0318,0.878,0.000116,0.108,0.218,81.054,4,1963
2dSIFKLj9PXMsY2BuT1KZX,Meditation,41,195200,0,['Antônio Carlos Jobim'],['3pO5VjZ4wOHCMBXOvbMISG'],1963-01-01,0.606,0.255,10,-18.257,1,0.0301,0.523,0.727,0.0568,0.457,132.819,4,1963
3m2EhWcz1TLk86UJImogbz,Insensatez (How Insensitive),37,173173,0,['Antônio Carlos Jobim'],['3pO5VjZ4wOHCMBXOvbMISG'],1963-01-01,0.606,0.174,4,-20.998,0,0.0329,0.221,0.307,0.0885,0.389,115.33,4,1963
2qTgCjkCjtOvz0EegeHRqh,Desafinado,36,164133,0,['Antônio Carlos Jobim'],['3pO5VjZ4wOHCMBXOvbMISG'],1963-01-01,0.581,0.187,1,-20.848,0,0.0321,0.566,0.417,0.12,0.402,139.065,4,1963
6Zi28ekGLWTu51failAg9H,Amor Em Paz (Once I Loved),34,216200,0,['Antônio Carlos Jobim'],['3pO5VjZ4wOHCMBXOvbMISG'],1963-01-01,0.448,0.219,11,-19.152,0,0.0318,0.332,0.338,0.115,0.281,114.655,4,1963
4PVfJteOTSHPE0XkVXaa1y,Until the Real Thing Comes Along,22,185627,0,['Aretha Franklin'],['7nwUJBm0HE4ZxD3f5cy5ok'],1963-08-12,0.389,0.186,10,-11.661,1,0.0325,0.884,1.57e-05,0.0944,0.156,133.805,5,1963
0W5Szvf48ubKfPvgsZIEZ6,Baby Won't You Please Come Home,22,505493,0,['Miles Davis'],['0kbYTNQb4Pb1rPbbaF0pT4'],1963-10,0.544,0.162,7,-13.736,1,0.0408,0.68,0.000193,0.208,0.194,109.973,4,1963
2d71CJr1HO0Mr4TE6YodV4,Here's That Rainy Day,22,341493,0,"['Paul Desmond', 'Jim Hall', 'Connie Kay', 'Percy Heath']","['68l2i6GeNtwQlhKS59u5bu' '5pMmqpG3HsoJ6EDDoXGXEr'
 '7txdgV9R0IGjkZ8R6rPake' '0vKbTTNdtagd8xiERj6Szb']",1963,0.522,0.0681,7,-24.567,1,0.0459,0.971,0.801,0.109,0.286,62.847,4,1963
5czQA15ICg5EARQLOQ3DHh,Frenesi,23,148867,0,['Julie London'],['3qUMmh5biaB5hqpF4LqS3m'],1963,0.688,0.246,4,-12.705,1,0.0366,0.868,1.02e-05,0.0926,0.737,110.201,4,1963
7iaoRzzXIOFerGrLVrl5an,Curacao Doloroso,21,271360,0,['Paul Desmond'],['68l2i6GeNtwQlhKS59u5bu'],1963,0.53,0.326,5,-20.031,0,0.0406,0.881,0.843,0.0705,0.893,80.567,4,1963
1KNedn0ZbJMjERHbUlk48x,If You Knew - Live at Carnegie Hall,17,208960,0,['Nina Simone'],['7G1GBhoKtEPnP86X2PvEYO'],1963,0.318,0.243,8,-15.373,1,0.0442,0.991,0.0116,0.699,0.213,76.537,3,1963
3koThippmbnqbCTnm6goYr,In a Sentimental Mood - Jazz Violin Version,14,227360,0,['Duke Ellington'],['4F7Q5NV6h5TSwCainz8S5A'],1963,0.444,0.0929,7,-22.995,1,0.054,0.692,7.04e-06,0.0594,0.351,76.745,4,1963
4Vr8qMCJD43MS1RH3Ruh2x,Adios,18,155347,0,['Julie London'],['3qUMmh5biaB5hqpF4LqS3m'],1963,0.629,0.174,5,-16.459,1,0.044,0.901,0.000272,0.128,0.675,116.676,4,1963
6RnUz4nKMZulwd7WUpjdJF,A Ship Without A Sail,21,379373,0,['Paul Desmond'],['68l2i6GeNtwQlhKS59u5bu'],1963,0.572,0.196,3,-15.774,1,0.0338,0.893,0.00708,0.0761,0.466,139.333,4,1963
7wpeyD7ZlOmN4JGyEvfg38,Time Remembered - Live,26,335840,0,['Bill Evans Trio'],['3VEG6gxFIMfl4Cdog26avS'],1963,0.421,0.102,7,-24.039,0,0.0353,0.852,0.799,0.624,0.107,109.129,3,1963
6qHr8eoiiBi5n8J9YuN1wH,Chega De Saudade,33,259640,0,['Antônio Carlos Jobim'],['3pO5VjZ4wOHCMBXOvbMISG'],1963-01-01,0.679,0.281,2,-17.908,1,0.0399,0.507,0.152,0.332,0.658,144.565,4,1963
0GhRR9PaUXieKMT3JHUyTs,"So Near, So Far - Alternate Version",20,309293,0,['Miles Davis'],['0kbYTNQb4Pb1rPbbaF0pT4'],1963-10,0.48,0.448,7,-12.132,1,0.05,0.381,3.29e-05,0.304,0.455,102.074,4,1963
11cVOQa7REbdSGYy13tauA,Amor,19,166013,0,['Julie London'],['3qUMmh5biaB5hqpF4LqS3m'],1963,0.377,0.243,2,-12.616,1,0.0316,0.828,0.000275,0.116,0.35,108.174,4,1963
2alW8QJTQKm6c5tB7dLLdC,Yours,20,162840,0,['Julie London'],['3qUMmh5biaB5hqpF4LqS3m'],1963,0.432,0.171,2,-15.166,1,0.037,0.922,0.000173,0.115,0.306,114.99,4,1963
36JwKZ6hbAzt08F39YvQNx,Magic Is The Moonlight,20,145920,0,['Julie London'],['3qUMmh5biaB5hqpF4LqS3m'],1963,0.317,0.151,5,-16.071,1,0.0373,0.949,8.75e-05,0.137,0.451,97.535,4,1963
7q3npZI5RR8GGRz2CZLjCu,Song No. 2,19,96027,0,"['Miles Davis', 'Gil Evans']",['0kbYTNQb4Pb1rPbbaF0pT4' '7g9DeYASD3RzlT4kDchsQZ'],1963-12-16,0.375,0.119,0,-18.202,1,0.0309,0.423,0.0144,0.0984,0.489,106.364,4,1963
4D60e19blGcZ4QFLOuiDNn,Vivo Sonhando (Dreamer),31,155667,0,['Antônio Carlos Jobim'],['3pO5VjZ4wOHCMBXOvbMISG'],1963-01-01,0.65,0.216,6,-20.08,1,0.0334,0.416,0.0112,0.142,0.611,137.933,4,1963
4kSzx4kqxTa4Ew8ezQWUSq,Alianca,20,270000,0,['Paul Desmond'],['68l2i6GeNtwQlhKS59u5bu'],1963,0.564,0.176,0,-19.215,0,0.0431,0.85,0.00603,0.119,0.517,116.638,4,1963
5yF3rWLY02iClf3qJjdRsx,Aos Pes Da Cruz,19,255160,0,"['Miles Davis', 'Gil Evans']",['0kbYTNQb4Pb1rPbbaF0pT4' '7g9DeYASD3RzlT4kDchsQZ'],1963-12-16,0.428,0.246,9,-16.015,0,0.0344,0.82,0.961,0.104,0.39,121.173,4,1963
6jwFzahwR6OhYkyB9krn7g,The Girl from East 9th Street,20,373493,0,['Paul Desmond'],['68l2i6GeNtwQlhKS59u5bu'],1963,0.476,0.194,8,-17.354,1,0.0366,0.939,0.0331,0.0693,0.38,141.781,4,1963
04cUnj2r4LabJvIC2ujcrS,Tricky's Licks - Jazz Violin Version,8,198507,0,['Duke Ellington'],['4F7Q5NV6h5TSwCainz8S5A'],1963,0.722,0.186,3,-19.951,0,0.255,0.64,1.62e-05,0.0586,0.74,83.685,3,1963
17olaaTE9qRZ9CgnqYvgrP,More,22,160933,0,['Doris Day'],['3ESG6pj6a0LvUKklENalT6'],1963-12-16,0.307,0.242,2,-15.57,1,0.0278,0.955,0.0229,0.139,0.305,87.636,3,1963
3QjtOdXc69Kd3m7FOgZXkq,Easy Living,22,425933,0,['Paul Desmond'],['68l2i6GeNtwQlhKS59u5bu'],1963,0.373,0.0426,5,-23.311,0,0.0564,0.984,0.344,0.0982,0.263,77.196,4,1963
3wShG6k5xRcorzelmUHnDi,The Trick Bag - Take 2 & 5,19,264627,0,['Wes Montgomery'],['03YhcM6fxypfwckPCQV8pQ'],1963,0.537,0.406,2,-13.22,0,0.0369,0.931,0.913,0.0977,0.885,140.913,4,1963
4jNINm9Xm5aaaiu6mWep4v,Take Five,22,209507,0,['Quincy Jones'],['3rxIQc9kWT6Ueg4BhnOwRK'],1963-01-01,0.335,0.386,3,-13.323,0,0.0435,0.673,0.00293,0.168,0.66,173.76,5,1963
5YnzAgz3J4ymYZvcP0uuC7,Once Upon a Summertime,20,203867,0,"['Miles Davis', 'Gil Evans']",['0kbYTNQb4Pb1rPbbaF0pT4' '7g9DeYASD3RzlT4kDchsQZ'],1963-12-16,0.254,0.0517,9,-21.276,0,0.0351,0.983,0.913,0.119,0.04,109.475,1,1963
4H22ach2NPyitZxkduYLNU,O Gato - Alternate Take,19,294667,0,['Paul Desmond'],['68l2i6GeNtwQlhKS59u5bu'],1963,0.399,0.183,5,-21.276,0,0.0501,0.717,0.203,0.109,0.482,81.956,4,1963
4Z7eYksJz3QkR485Ggnpg2,In The Still Of The Night,6,166347,0,"['Julie London', 'Bud Shank Quintet']",['3qUMmh5biaB5hqpF4LqS3m' '0wxeKxK215flbUeSkHOhTS'],1963-11-01,0.376,0.52,7,-10.659,1,0.0385,0.33,8.07e-05,0.329,0.486,96.138,4,1963
5HhM9iBfstL5vd47Vq2SVV,Chances Are,22,186067,0,['Julie London'],['3qUMmh5biaB5hqpF4LqS3m'],1963,0.307,0.219,11,-13.23,1,0.0317,0.891,0.000147,0.183,0.189,81.984,3,1963
6MVY55JO6aXnFVdUElTLGl,Bewitched,18,383507,0,"['Paul Desmond', 'Jim Hall', 'Connie Kay', 'Percy Heath']","['68l2i6GeNtwQlhKS59u5bu' '5pMmqpG3HsoJ6EDDoXGXEr'
 '7txdgV9R0IGjkZ8R6rPake' '0vKbTTNdtagd8xiERj6Szb']",1963,0.519,0.0807,10,-22.725,1,0.0398,0.926,0.118,0.123,0.294,85.303,4,1963
6skGHv08ace1QhhKxQlD2G,Samba De Orpheu,19,266107,0,['Paul Desmond'],['68l2i6GeNtwQlhKS59u5bu'],1963,0.566,0.415,1,-17.092,1,0.0453,0.897,0.914,0.117,0.909,113.84,4,1963
0TRQeUKT5X3gWA4LUZsrvc,You're My Everything,21,169760,0,['Nat King Cole'],['7v4imS0moSyGdXyLgVTIV7'],1964-01-01,0.272,0.193,7,-15.916,1,0.0293,0.758,0.0,0.409,0.202,76.621,4,1964
72plKUMMWddDvYDVMqk4Nl,I Don't Want To Be Hurt Anymore,10,149000,0,['Nat King Cole'],['7v4imS0moSyGdXyLgVTIV7'],1964-01-01,0.433,0.201,1,-16.517,1,0.0291,0.885,0.0,0.117,0.201,106.125,4,1964
0KeoqUC0VjgxCmJWtSExsD,Something Makes Me Want To Dance With You,11,129067,0,['Nat King Cole'],['7v4imS0moSyGdXyLgVTIV7'],1964-01-01,0.474,0.447,5,-11.841,0,0.0453,0.626,0.0,0.314,0.794,82.491,3,1964
5sCeVPds7ya9fgORKzKV9x,You'll Lose a Good Thing,21,156640,0,['Aretha Franklin'],['7nwUJBm0HE4ZxD3f5cy5ok'],1964,0.616,0.292,5,-11.769,1,0.033,0.874,0.0,0.13,0.57,95.391,3,1964
08fPORjYOPjT9Vu6MVrlB5,Liberia,23,411307,0,['John Coltrane'],['2hGh5VOeeqimQFxqXvfCUf'],1964-06,0.481,0.422,9,-14.62,1,0.045,0.794,0.0351,0.339,0.446,117.835,4,1964
49UEuxlw7gxACGEEg4EwNP,"Love Me, Love Me",21,155853,0,"['Dean Martin', 'Ron Furmanek', 'Sweet']","['49e4v89VmlDcFCMyDv9wQ9' '7LrLiL3hiy4IDwbWH29vnG'
 '0F70W7YtLopmlP8S1BsbJl']",1964,0.29,0.259,0,-14.376,1,0.0283,0.817,0.0,0.0982,0.672,166.339,4,1964
4houPiSUb7mgV4bzIsLDjX,Body and Soul - Alternate Take,19,359640,0,['John Coltrane'],['2hGh5VOeeqimQFxqXvfCUf'],1964-06,0.551,0.327,1,-15.094,1,0.0308,0.631,0.112,0.0717,0.335,137.699,4,1964
5QJzWhHt3LM8HkqxwmUt89,Little Liza Jane - Mono; Single Edit; 2017 Remaster,11,150640,0,['Nina Simone'],['7G1GBhoKtEPnP86X2PvEYO'],1964,0.554,0.517,1,-8.467,1,0.0604,0.292,7.93e-06,0.0998,0.245,72.517,4,1964
765X4F6y4zyvi2MHEqAI68,Quiet Nights Of Quiet Stars (Corcovado),23,124691,0,['Nancy Wilson'],['2JfVCMa3FlvQRlLT5uH9zb'],1964-01-01,0.664,0.373,0,-13.026,0,0.0444,0.839,0.0,0.117,0.673,134.511,4,1964
7n9gA9k1y8cPQLNxXBQz75,My Melancholy Baby,20,162547,0,['Dean Martin'],['49e4v89VmlDcFCMyDv9wQ9'],1964,0.466,0.0191,0,-17.221,0,0.0388,0.978,2.78e-05,0.139,0.145,127.514,4,1964
4PSc0ZA8PtKOZJNxzbh6vY,"One Note Samba - Live At Café Au Go-Go,1964",21,192354,0,"['The New Stan Getz Quartet', 'Astrud Gilberto']",['1KPXBL5bib3e0ejBIqHC6c' '5rX2c1zow6hCph8PnnU3kF'],1964-10-25,0.552,0.269,7,-18.035,1,0.389,0.921,3.23e-06,0.681,0.372,114.175,4,1964
4bupsaBtmk4Ifnd8q5DvWT,Night Song,22,183240,0,['Nina Simone'],['7G1GBhoKtEPnP86X2PvEYO'],1964-11-01,0.199,0.238,5,-14.847,1,0.0355,0.813,8.17e-06,0.509,0.253,84.525,3,1964
5rEEq3U8WkBMtR60Gdggws,How Can I?,21,122440,0,['Nina Simone'],['7G1GBhoKtEPnP86X2PvEYO'],1964-11-01,0.586,0.354,9,-13.329,1,0.0395,0.627,0.0,0.158,0.846,126.822,4,1964
1CWCu9mutTAK7lu94PTN6O,Little Things Mean A Lot,10,171773,0,['The Platters'],['6KWcxMWVNVIYbdOQyJtsSy'],1964-10-15,0.428,0.329,7,-12.714,1,0.027,0.729,5.54e-05,0.104,0.426,99.22,3,1964
1t23o0Ean2SCxFtefbol7c,Jim,21,180813,0,"['Oscar Peterson Trio', 'Clark Terry']",['0ldU0QJm31y0d6f57R1G2A' '62xdwGEOLoGQxKUqoJusyU'],1964-01-01,0.746,0.326,9,-11.577,0,0.0354,0.842,0.000858,0.103,0.65,90.128,4,1964
